bath,balcony,price,total_sqft_float,bhk,price_per_sqft
3.0,1.0,97.0,1900.0,4,5105.263157894737
2.0,1.0,27.43,1020.0,2,2689.2156862745096
2.0,1.0,26.65,1025.0,2,2600.0
2.0,1.0,29.45,1020.0,2,2887.2549019607845
2.0,1.0,28.88,1000.0,2,2888.0
2.0,1.0,37.84,1310.0,3,2888.549618320611
2.0,1.0,32.49,1125.0,2,2888.0
2.0,1.0,34.65,1200.0,2,2887.5
2.0,1.0,52.2,1160.0,2,4500.0
2.0,1.0,55.0,1244.0,2,4421.221864951768
2.0,1.0,33.51,1160.0,2,2888.793103448276
3.0,1.0,35.25,1220.0,3,2889.344262295082
2.0,2.0,48.75,1625.0,3,3000.0
2.0,1.0,40.0,972.0,2,4115.22633744856
2.0,1.0,33.51,1160.0,2,2888.793103448276
2.0,2.0,40.45,1400.0,3,2889.2857142857147
2.0,1.0,31.48,1090.0,2,2888.0733944954127
2.0,1.0,32.92,1140.0,2,2887.719298245614
1.0,1.0,35.0,650.0,1,5384.615384615385
2.0,1.0,33.5,1160.0,2,2887.9310344827586
2.0,1.0,29.6,1025.0,2,2887.8048780487807
2.0,1.0,22.8,829.0,2,2750.301568154403
2.0,1.0,38.12,1320.0,3,2887.8787878787875
2.0,1.0,32.63,1125.0,2,2900.444444444445
2.0,1.0,34.0,1140.0,2,2982.4561403508774
2.0,1.0,37.84,1310.0,3,2888.549618320611
2.0,2.0,40.43,1400.0,3,2887.8571428571427
2.0,2.0,46.0,1135.0,2,4052.863436123348
2.0,1.0,33.64,1165.0,2,2887.5536480686696
2.0,2.0,40.44,1400.0,3,2888.5714285714284
1.0,0.0,295.0,1200.0,1,24583.333333333332
2.0,3.0,50.35,1336.0,3,3768.7125748502995
1.0,1.0,16.75,575.0,1,2913.0434782608695
2.0,1.0,30.76,1065.0,2,2888.262910798122
2.0,1.0,30.75,1065.0,2,2887.323943661972
2.0,1.0,33.06,1140.0,2,2900.0
2.0,1.0,26.5,911.0,2,2908.8913282107574
2.0,1.0,34.65,1200.0,2,2887.5
2.0,1.0,37.83,1310.0,3,2887.7862595419847
3.0,1.0,49.53,1651.0,3,3000.0
2.0,1.0,33.0,950.0,2,3473.684210526316
3.0,2.0,58.0,1750.0,3,3314.285714285714
2.0,1.0,39.0,1150.0,2,3391.304347826087
2.0,1.0,45.5,1070.0,2,4252.336448598131
3.0,2.0,78.29,1475.0,3,5307.796610169492
3.0,1.0,78.8,1490.0,3,5288.5906040268455
2.0,2.0,53.0,1113.27,2,4760.74986301616
2.0,2.0,51.47,1175.0,2,4380.425531914893
1.0,1.0,39.0,630.0,1,6190.476190476191
2.0,1.0,52.0,1160.0,2,4482.758620689655
2.0,2.0,33.0,920.0,2,3586.9565217391305
3.0,2.0,84.0,1750.0,3,4800.0
3.0,1.0,55.0,1350.0,3,4074.074074074074
2.0,1.0,40.0,940.0,2,4255.31914893617
2.0,1.0,56.0,1015.0,2,5517.241379310345
3.0,2.0,75.0,1595.0,3,4702.194357366771
2.0,1.0,80.91,1515.0,3,5340.59405940594
2.0,0.0,46.0,995.0,2,4623.115577889447
2.0,1.0,82.0,1555.0,3,5273.311897106109
2.0,2.0,75.0,1340.0,2,5597.014925373134
2.0,2.0,55.0,1124.0,3,4893.238434163701
2.0,1.0,57.0,1175.0,2,4851.063829787234
1.0,1.0,42.41,755.0,1,5617.218543046358
1.0,1.0,27.0,580.0,1,4655.172413793103
2.0,1.0,33.0,950.0,2,3473.684210526316
2.0,2.0,49.0,940.0,2,5212.765957446809
2.0,2.0,67.0,1335.0,2,5018.7265917603
2.0,2.0,55.0,1113.12,2,4941.066551674573
2.0,0.0,42.0,995.0,2,4221.105527638191
3.0,0.0,71.0,1350.0,3,5259.259259259259
2.0,1.0,56.0,1445.0,3,3875.432525951557
2.0,1.0,49.8,995.0,2,5005.025125628141
1.0,0.0,26.0,635.0,1,4094.488188976378
2.0,1.0,46.0,1085.0,2,4239.6313364055295
3.0,2.0,72.54,1450.0,3,5002.758620689656
1.0,1.0,32.0,638.0,1,5015.673981191223
2.0,2.0,64.98,1175.0,2,5530.212765957447
2.0,2.0,59.76,1200.0,2,4980.0
2.0,1.0,54.0,1145.0,2,4716.157205240174
2.0,2.0,82.0,1550.0,3,5290.322580645161
2.0,1.0,50.0,1175.0,2,4255.31914893617
2.0,0.0,40.0,865.0,2,4624.277456647399
3.0,1.0,70.0,1450.0,3,4827.586206896552
2.0,2.0,63.51,1450.0,3,4380.0
3.0,2.0,58.0,1450.0,3,4000.0
5.0,1.0,120.0,1314.0,6,9132.4200913242
3.0,2.0,93.0,1800.0,3,5166.666666666667
2.0,2.0,60.0,1314.0,2,4566.2100456621
2.0,1.0,62.0,1170.0,2,5299.145299145299
3.0,2.0,79.0,1450.0,3,5448.275862068966
2.0,1.0,48.0,940.0,2,5106.382978723404
2.0,1.0,44.0,940.0,2,4680.851063829788
2.0,1.0,67.0,1300.0,2,5153.846153846154
2.0,1.0,51.0,1028.0,2,4961.089494163424
2.0,2.0,46.0,1080.0,2,4259.259259259259
2.0,2.0,60.0,1205.0,2,4979.253112033195
3.0,2.0,85.0,1900.0,3,4473.684210526316
2.0,1.0,67.0,1305.0,2,5134.099616858238
1.0,0.0,30.12,755.0,1,3989.4039735099336
2.0,1.0,60.0,1175.0,2,5106.382978723404
5.0,2.0,140.0,1600.0,5,8750.0
2.0,0.0,68.0,1230.0,2,5528.455284552845
2.0,0.0,66.0,1000.0,2,6600.0
6.0,2.0,101.0,1034.0,6,9767.891682785299
2.0,1.0,69.0,1180.0,2,5847.457627118644
3.0,1.0,128.0,806.0,6,15880.893300248139
3.0,1.5843757375501535,95.45,1305.0,3,7314.176245210728
3.0,3.0,185.0,1870.0,3,9893.048128342247
3.0,2.0,150.0,1750.0,3,8571.42857142857
2.0,2.0,140.0,1550.0,2,9032.258064516129
4.0,2.0,145.0,1900.0,3,7631.578947368421
3.0,3.0,154.0,1706.0,3,9026.963657678782
1.0,0.0,90.0,560.0,1,16071.42857142857
2.0,1.0,105.0,1180.0,2,8898.305084745763
2.0,1.0,78.0,1200.0,2,6500.0
3.0,3.0,180.0,1870.0,3,9625.668449197861
1.0,0.0,100.0,896.0,1,11160.714285714286
2.0,0.0,120.0,1420.0,2,8450.704225352112
2.0,1.0,75.0,1150.0,3,6521.739130434783
2.0,2.0,44.0,1035.0,2,4251.207729468599
2.0,1.0,45.0,930.0,2,4838.709677419355
2.0,1.0,44.0,1094.0,2,4021.9378427787933
2.0,2.0,68.0,1330.0,3,5112.7819548872185
4.0,2.0,225.0,1350.0,4,16666.666666666668
2.0,3.0,86.0,1820.0,3,4725.274725274725
2.0,1.0,36.0,1000.0,2,3600.0
2.0,2.0,47.0,1225.0,2,3836.734693877551
2.0,2.0,48.95,1140.0,2,4293.859649122807
2.0,2.0,65.0,1315.0,3,4942.9657794676805
2.0,1.0,60.0,1030.0,2,5825.242718446602
2.0,1.0,35.0,1000.0,2,3500.0
3.0,1.0,65.0,1315.0,3,4942.9657794676805
3.0,0.0,64.0,1315.0,3,4866.920152091255
1.0,1.0,35.0,675.0,1,5185.185185185185
6.0,1.5843757375501535,370.0,1020.0,6,36274.509803921566
2.0,3.0,110.0,1485.0,3,7407.407407407408
4.0,1.0,80.0,1050.0,5,7619.047619047619
3.0,3.0,118.0,1810.0,3,6519.3370165745855
1.0,0.0,38.0,600.0,1,6333.333333333333
2.0,1.0,55.0,845.0,2,6508.87573964497
3.0,3.0,65.0,720.0,3,9027.777777777777
2.0,2.0,125.0,1480.0,3,8445.945945945947
2.0,3.0,68.0,1112.0,2,6115.107913669065
3.0,2.0,65.0,1410.0,3,4609.929078014185
3.0,2.0,52.0,1200.0,2,4333.333333333333
2.0,2.0,65.0,998.0,2,6513.026052104208
2.0,2.0,65.0,1250.0,2,5200.0
1.0,1.0,65.0,705.0,1,9219.85815602837
2.0,1.0,65.0,1000.0,3,6500.0
4.0,0.0,90.0,1050.0,4,8571.42857142857
3.0,3.0,93.93,1515.0,3,6200.0
3.0,2.0,55.0,1275.0,3,4313.725490196079
2.0,1.0,75.0,1200.0,2,6250.0
2.0,2.0,60.8,1325.0,3,4588.679245283019
2.0,1.0,48.7,1060.0,2,4594.33962264151
2.0,1.0,52.75,1150.0,2,4586.95652173913
2.0,1.0,59.5,1295.0,3,4594.594594594595
2.0,2.0,60.6,1320.0,3,4590.909090909091
2.0,2.0,59.5,1295.0,3,4594.594594594595
2.0,2.0,52.8,1150.0,2,4591.304347826087
2.0,1.0,52.8,1150.0,2,4591.304347826087
2.0,1.0,48.5,1060.0,2,4575.471698113208
2.0,1.0,52.5,1150.0,2,4565.217391304348
2.0,2.0,60.8,1325.0,3,4588.679245283019
2.0,1.0,48.66,1060.0,2,4590.566037735849
2.0,2.0,60.0,1325.0,3,4528.301886792453
2.0,1.0,45.5,1028.0,2,4426.070038910506
2.0,1.0,63.0,1240.0,3,5080.645161290323
2.0,2.0,63.0,1180.0,2,5338.983050847458
6.0,1.0,95.0,900.0,5,10555.555555555555
2.0,2.0,46.0,1010.0,2,4554.455445544554
2.0,2.0,46.0,1240.0,3,3709.6774193548385
6.0,1.5843757375501535,200.0,1650.0,5,12121.212121212122
1.0,0.0,90.0,880.0,2,10227.272727272728
2.0,2.0,65.0,1400.0,2,4642.857142857143
3.0,2.0,95.0,1200.0,5,7916.666666666667
2.0,1.0,32.5,850.0,2,3823.529411764706
2.0,2.0,34.5,893.0,2,3863.3818589025755
4.0,2.0,300.0,1200.0,4,25000.0
1.0,1.0,26.0,700.0,2,3714.285714285714
2.0,1.0,22.0,596.0,2,3691.2751677852348
4.0,2.0,105.0,600.0,6,17500.0
4.0,2.0,240.0,1200.0,4,20000.0
3.0,1.0,140.0,880.0,3,15909.09090909091
3.0,2.0,252.0,1800.0,3,14000.0
2.0,0.0,42.0,650.0,2,6461.538461538462
3.0,0.0,240.0,1350.0,3,17777.777777777777
6.0,3.0,100.0,600.0,6,16666.666666666668
4.0,2.0,175.0,1120.0,4,15625.0
1.0,1.0,125.0,600.0,1,20833.333333333332
3.0,0.0,175.0,1200.0,6,14583.333333333334
3.0,3.0,195.0,1350.0,3,14444.444444444445
4.0,2.0,180.0,1200.0,3,15000.0
2.0,1.0,54.0,1200.0,2,4500.0
3.0,3.0,68.0,1450.0,3,4689.6551724137935
3.0,2.0,60.0,1539.0,3,3898.635477582846
2.0,1.0,42.0,1152.0,2,3645.8333333333335
3.0,3.0,65.0,1450.0,3,4482.758620689655
2.0,1.0,90.0,1500.0,3,6000.0
4.0,1.0,175.0,1200.0,4,14583.333333333334
2.0,1.0,90.0,1372.0,3,6559.766763848396
3.0,2.0,90.0,1400.0,3,6428.571428571428
2.0,1.0,63.59,1395.0,2,4558.4229390681
3.0,2.0,78.0,1570.0,3,4968.152866242038
2.0,1.0,47.0,1325.0,3,3547.169811320755
2.0,1.0,48.0,1050.0,2,4571.428571428572
2.0,1.0,45.51,1170.0,2,3889.74358974359
2.0,1.0,39.0,1170.0,2,3333.3333333333335
2.0,1.0,62.0,1418.0,2,4372.3554301833565
2.0,1.0,24.5,740.0,4,3310.810810810811
2.0,1.0,34.5,861.0,2,4006.968641114983
3.0,3.0,62.0,1408.0,3,4403.409090909091
2.0,1.0,34.5,861.0,2,4006.968641114983
3.0,1.0,54.0,1318.0,3,4097.11684370258
2.0,0.0,36.5,861.0,2,4239.256678281068
3.0,2.0,60.0,1320.0,3,4545.454545454545
3.0,2.0,60.0,1345.0,3,4460.966542750929
3.0,1.5843757375501535,86.0,1905.0,4,4514.435695538058
3.0,2.0,56.0,1318.0,3,4248.86191198786
2.0,1.0,50.0,1129.0,2,4428.697962798937
3.0,2.0,261.0,1950.2,3,13383.242744333915
3.0,2.0,193.0,1950.2,3,9896.420879909752
3.0,2.0,62.0,1500.0,3,4133.333333333333
2.0,2.0,75.0,1165.0,2,6437.768240343347
2.0,1.0,75.0,1280.0,2,5859.375
2.0,1.0,97.0,1530.0,3,6339.869281045751
2.0,1.0,65.0,1155.0,2,5627.705627705628
2.0,2.0,95.0,1570.0,3,6050.955414012738
2.0,1.0,64.0,1155.0,2,5541.1255411255415
4.0,1.0,150.0,1200.0,4,12500.0
2.0,2.0,40.0,1100.0,2,3636.3636363636365
2.0,3.0,45.0,967.0,2,4653.567735263702
3.0,3.0,82.5,1618.0,3,5098.887515451174
2.0,1.0,63.0,1222.0,2,5155.482815057283
8.0,3.0,90.0,1200.0,8,7500.0
3.0,3.0,65.0,1300.0,3,5000.0
2.0,1.0,38.0,950.0,2,4000.0
2.0,1.0,48.5,1153.0,2,4206.418039895923
1.0,0.0,26.0,812.0,1,3201.9704433497536
2.0,2.0,65.0,1460.0,3,4452.054794520548
3.0,2.0,70.0,1500.0,3,4666.666666666667
3.0,3.0,72.0,1621.0,3,4441.702652683529
1.0,1.0,26.0,812.0,1,3201.9704433497536
2.0,1.0,40.0,990.0,2,4040.40404040404
2.0,2.0,63.0,1235.0,2,5101.214574898785
3.0,2.0,64.0,1385.0,3,4620.938628158845
2.0,1.0,35.0,1000.0,2,3500.0
2.0,1.0,35.0,1010.0,2,3465.3465346534654
2.0,2.0,45.0,1410.0,2,3191.4893617021276
2.0,3.0,62.0,1435.0,3,4320.557491289199
2.0,0.0,45.0,945.0,2,4761.9047619047615
4.0,1.0,100.0,1500.0,5,6666.666666666667
2.0,2.0,52.0,1230.0,3,4227.642276422765
2.0,2.0,50.0,1120.0,2,4464.285714285715
3.0,2.0,63.0,1500.0,3,4200.0
2.0,3.0,40.0,1200.0,2,3333.3333333333335
2.0,1.0,61.0,1280.0,2,4765.625
1.0,1.0,150.0,1806.0,1,8305.647840531561
2.0,1.0,56.58,1205.0,2,4695.435684647303
2.0,2.0,40.0,1170.0,2,3418.803418803419
3.0,3.0,72.0,1613.0,3,4463.732176069436
2.0,2.0,36.25,1110.0,2,3265.765765765766
2.0,2.0,59.0,1245.0,2,4738.955823293173
2.0,2.0,50.0,1200.0,2,4166.666666666667
4.0,0.0,65.0,702.0,4,9259.25925925926
2.0,1.0,88.0,1310.0,2,6717.557251908397
2.0,2.0,60.0,1500.0,2,4000.0
2.0,2.0,45.0,840.0,2,5357.142857142857
3.0,1.5843757375501535,75.0,1690.0,3,4437.869822485207
2.0,1.0,62.17,1326.0,2,4688.536953242836
7.0,2.0,100.0,850.0,6,11764.70588235294
3.0,1.0,73.9,1578.0,3,4683.143219264893
3.0,1.0,77.89,1639.0,3,4752.2879804758995
2.0,3.0,50.0,1065.0,2,4694.835680751174
8.0,2.0,190.0,1200.0,8,15833.333333333334
2.0,2.0,39.0,600.0,2,6500.0
1.0,0.0,34.0,510.0,1,6666.666666666667
2.0,2.0,75.0,1280.0,2,5859.375
2.0,0.0,45.0,1045.0,2,4306.2200956937795
3.0,2.0,70.0,1800.0,3,3888.8888888888887
3.0,2.0,120.0,1670.0,3,7185.62874251497
3.0,2.0,105.0,1776.42,3,5910.764346269463
2.0,1.0,56.8,940.0,2,6042.553191489362
2.0,2.0,48.0,1050.0,2,4571.428571428572
2.0,1.0,60.0,1075.0,2,5581.395348837209
3.0,2.0,115.0,1715.0,3,6705.539358600583
2.0,1.0,115.0,1751.0,3,6567.6756139348945
3.0,2.0,130.0,1750.0,3,7428.571428571428
3.0,2.0,105.0,1530.0,3,6862.745098039216
3.0,2.0,105.0,1752.0,3,5993.1506849315065
4.0,3.0,95.0,1680.0,3,5654.761904761905
3.0,2.0,125.0,1728.0,3,7233.7962962962965
3.0,2.0,110.0,1645.0,3,6686.930091185411
3.0,3.0,100.0,1517.0,3,6591.957811470006
3.0,2.0,120.0,1750.0,3,6857.142857142857
3.0,2.0,115.0,1751.0,3,6567.6756139348945
3.0,2.0,105.0,1750.0,3,6000.0
3.0,2.0,135.0,1885.0,3,7161.803713527852
3.0,3.0,120.0,1715.0,3,6997.084548104956
2.0,2.0,105.0,1623.29,3,6468.345150897252
3.0,3.0,115.0,1715.0,3,6705.539358600583
3.0,2.0,105.0,1715.0,3,6122.448979591837
3.0,3.0,105.0,1600.0,3,6562.5
3.0,3.0,125.0,1717.0,3,7280.139778683751
2.0,0.0,75.0,1250.0,2,6000.0
3.0,3.0,112.0,1715.0,3,6530.6122448979595
2.0,2.0,43.0,1007.0,2,4270.109235352532
2.0,1.0,36.0,1000.0,2,3600.0
2.0,2.0,40.0,1107.0,2,3613.369467028004
2.0,1.0,48.0,1108.0,2,4332.129963898917
2.0,1.0,42.0,1150.0,2,3652.1739130434785
2.0,1.0,41.0,1010.0,2,4059.4059405940593
2.0,2.0,66.0,1200.0,2,5500.0
2.0,1.0,53.0,1206.0,2,4394.69320066335
2.0,2.0,82.0,1470.0,3,5578.231292517007
3.0,2.0,125.0,1745.0,3,7163.323782234957
3.0,2.0,104.0,1745.0,3,5959.885386819485
3.0,2.0,115.0,1745.0,3,6590.25787965616
3.0,2.0,110.0,1745.0,3,6303.7249283667625
3.0,2.0,71.0,1650.0,3,4303.030303030303
2.0,2.0,70.0,1205.0,2,5809.128630705394
2.0,2.0,80.0,1435.0,3,5574.912891986062
2.0,2.0,80.0,1475.0,2,5423.728813559322
2.0,2.0,49.5,1100.0,2,4500.0
2.0,1.0,46.0,1060.0,2,4339.622641509434
3.0,2.0,140.0,1745.0,3,8022.9226361031515
3.0,2.0,130.0,1745.0,3,7449.856733524355
4.0,2.0,140.0,1350.0,4,10370.37037037037
2.0,2.0,65.0,1180.0,2,5508.474576271186
2.0,3.0,50.0,1200.0,2,4166.666666666667
3.0,2.0,70.0,1640.0,3,4268.292682926829
3.0,3.0,50.0,1690.0,3,2958.579881656805
2.0,3.0,35.0,980.0,2,3571.4285714285716
6.0,1.5843757375501535,115.0,1200.0,7,9583.333333333334
2.0,2.0,120.0,1200.0,3,10000.0
2.0,3.0,43.0,1140.0,2,3771.9298245614036
2.0,3.0,66.0,1356.0,3,4867.256637168141
3.0,3.0,75.0,1600.0,3,4687.5
2.0,2.0,44.0,1195.0,2,3682.0083682008367
2.0,3.0,60.0,1457.0,2,4118.050789293068
2.0,2.0,41.0,1080.0,2,3796.296296296296
2.0,2.0,43.48,1175.0,2,3700.425531914894
3.0,2.0,62.63,1362.0,3,4598.384728340676
2.0,2.0,40.0,1063.0,2,3762.9350893697083
2.0,2.0,52.76,1235.0,2,4272.064777327935
3.0,1.0,62.63,1362.0,3,4598.384728340676
3.0,1.0,62.63,1362.0,3,4598.384728340676
2.0,2.0,44.5,1235.0,2,3603.2388663967613
2.0,3.0,60.0,1457.0,2,4118.050789293068
2.0,1.0,43.0,1050.0,2,4095.2380952380954
2.0,2.0,32.0,1033.0,3,3097.773475314618
3.0,2.0,45.0,1400.0,3,3214.285714285714
2.0,3.0,71.0,1426.0,3,4978.962131837307
2.0,2.0,42.0,993.0,2,4229.607250755287
2.0,2.0,52.76,1235.0,2,4272.064777327935
3.0,1.0,135.0,1226.0,2,11011.419249592169
2.0,2.0,300.0,1490.0,3,20134.228187919463
3.0,2.0,145.0,600.0,2,24166.666666666668
7.0,3.0,250.0,1000.0,7,25000.0
3.0,1.0,125.0,1600.0,3,7812.5
7.0,3.0,260.0,1000.0,8,26000.0
3.0,3.0,350.0,1865.0,3,18766.756032171583
2.0,2.0,49.0,1200.0,2,4083.3333333333335
3.0,2.0,65.0,1675.0,3,3880.597014925373
3.0,1.0,59.0,675.0,4,8740.74074074074
3.0,1.5843757375501535,95.0,1722.0,3,5516.8408826945415
4.0,0.0,120.0,1200.0,4,10000.0
6.0,3.0,280.0,1200.0,9,23333.333333333332
2.0,2.0,60.0,1200.0,2,5000.0
2.0,1.0,49.0,1004.0,2,4880.478087649402
4.0,1.0,180.0,800.0,4,22500.0
3.0,2.0,125.0,1783.0,3,7010.656197420079
3.0,2.0,90.0,1656.0,3,5434.782608695652
2.0,1.0,60.0,1089.0,2,5509.641873278237
3.0,1.0,110.0,1700.0,3,6470.588235294118
2.0,1.0,65.0,1198.0,2,5425.709515859767
4.0,2.0,115.0,1200.0,4,9583.333333333334
2.0,1.0,43.0,1068.0,2,4026.2172284644193
2.0,0.0,120.0,1200.0,2,10000.0
3.0,2.0,160.0,1832.0,3,8733.624454148472
2.0,2.0,58.0,1105.0,2,5248.868778280543
3.0,1.5843757375501535,80.0,1700.0,3,4705.882352941177
3.0,2.0,75.0,1650.0,3,4545.454545454545
3.0,3.0,90.0,1385.0,3,6498.194945848375
3.0,2.0,56.0,1464.0,3,3825.136612021858
3.0,2.0,56.0,1464.0,3,3825.136612021858
2.0,2.0,56.0,1464.0,2,3825.136612021858
2.0,2.0,56.0,1464.0,2,3825.136612021858
3.0,2.0,56.0,1464.0,3,3825.136612021858
3.0,2.0,54.0,1393.0,3,3876.5254845656855
3.0,2.0,56.0,1464.0,3,3825.136612021858
3.0,2.0,56.0,1464.0,3,3825.136612021858
2.0,2.0,95.0,1374.0,2,6914.1193595342065
2.0,2.0,98.0,1440.0,2,6805.555555555556
3.0,3.0,90.0,1567.0,3,5743.458838544991
2.0,1.0,75.0,1210.0,2,6198.347107438017
2.0,1.0,170.0,1200.0,4,14166.666666666666
2.0,1.0,78.0,1265.0,2,6166.00790513834
6.0,3.0,250.0,1200.0,6,20833.333333333332
6.0,3.0,275.0,1000.0,6,27500.0
3.0,1.0,180.0,1200.0,4,15000.0
2.0,2.0,75.0,1170.0,2,6410.25641025641
2.0,1.0,87.0,1335.0,3,6516.853932584269
3.0,1.0,90.0,1900.0,4,4736.8421052631575
3.0,2.0,120.0,1625.0,3,7384.615384615385
2.0,2.0,68.5,1145.0,2,5982.532751091703
3.0,2.0,240.0,1200.0,3,20000.0
2.0,3.0,90.0,1300.0,2,6923.076923076923
9.0,1.5843757375501535,200.0,600.0,8,33333.333333333336
2.0,1.0,68.0,1372.0,2,4956.268221574344
2.0,1.0,65.0,1430.0,3,4545.454545454545
3.0,2.0,75.0,1475.0,3,5084.745762711865
2.0,2.0,46.0,1140.0,2,4035.0877192982457
2.0,1.0,61.0,1372.0,2,4446.064139941691
3.0,2.0,95.0,1750.0,3,5428.571428571428
2.0,2.0,44.0,1027.0,2,4284.323271665044
3.0,2.0,110.0,1650.0,3,6666.666666666667
2.0,2.0,46.0,1140.0,2,4035.0877192982457
2.0,1.0,61.0,1372.0,2,4446.064139941691
2.0,2.0,46.0,1140.0,2,4035.0877192982457
2.0,2.0,60.0,1185.0,2,5063.291139240507
2.0,2.0,48.0,1145.0,2,4192.139737991266
2.0,2.0,56.0,1009.0,2,5550.049554013875
2.0,2.0,46.0,1140.0,2,4035.0877192982457
2.0,2.0,46.0,1140.0,2,4035.0877192982457
2.0,2.0,46.0,1145.0,2,4017.467248908297
8.0,1.5843757375501535,285.0,800.0,8,35625.0
2.0,2.0,46.0,1145.0,2,4017.467248908297
9.0,0.0,350.0,1200.0,9,29166.666666666668
3.0,3.0,95.0,1844.0,3,5151.843817787419
2.0,2.0,46.0,1140.0,2,4035.0877192982457
2.0,2.0,46.0,1140.0,2,4035.0877192982457
2.0,2.0,46.0,1145.0,2,4017.467248908297
2.0,2.0,56.0,1009.0,2,5550.049554013875
2.0,2.0,46.0,1145.0,2,4017.467248908297
2.0,2.0,44.0,1100.0,2,4000.0
2.0,2.0,60.0,1203.0,2,4987.5311720698255
2.0,2.0,46.0,1140.0,2,4035.0877192982457
2.0,1.5843757375501535,70.0,1289.0,2,5430.566330488751
3.0,1.0,89.0,1844.0,3,4826.46420824295
2.0,2.0,60.0,1203.0,2,4987.5311720698255
2.0,2.0,46.0,1140.0,2,4035.0877192982457
3.0,2.0,152.0,1872.0,3,8119.65811965812
3.0,2.0,165.0,1200.0,3,13750.0
2.0,2.0,55.0,1090.0,2,5045.871559633028
2.0,2.0,51.0,1110.0,2,4594.594594594595
2.0,1.0,47.5,1086.0,2,4373.848987108656
2.0,2.0,45.0,1100.0,2,4090.909090909091
3.0,2.0,110.0,1200.0,3,9166.666666666666
3.0,1.0,165.0,1520.0,3,10855.263157894737
2.0,1.5843757375501535,53.0,1225.0,2,4326.530612244898
4.0,2.0,65.0,1260.0,4,5158.730158730159
2.0,1.0,38.0,1100.0,2,3454.5454545454545
2.0,2.0,55.11,1225.0,2,4498.775510204082
2.0,2.0,54.89,1220.0,2,4499.180327868852
3.0,3.0,67.49,1500.0,3,4499.333333333333
2.0,2.0,52.86,1175.0,2,4498.723404255319
2.0,1.0,175.0,1270.0,4,13779.527559055117
2.0,1.0,70.0,1240.0,2,5645.1612903225805
2.0,2.0,44.0,1027.0,2,4284.323271665044
2.0,2.0,47.0,1194.0,2,3936.348408710218
2.0,1.0,53.0,1202.0,2,4409.317803660566
2.0,1.0,61.0,1056.0,2,5776.515151515152
3.0,2.0,100.0,1810.0,3,5524.861878453039
2.0,2.0,46.0,1194.0,2,3852.5963149078725
2.0,1.0,67.38,1225.0,2,5500.408163265306
2.0,1.0,46.0,1243.0,2,3700.7240547063557
2.0,2.0,44.0,1027.0,2,4284.323271665044
3.0,1.0,115.0,1920.0,3,5989.583333333333
3.0,2.0,110.0,1875.0,3,5866.666666666667
2.0,2.0,47.0,1194.0,2,3936.348408710218
2.0,2.0,43.0,1140.0,2,3771.9298245614036
2.0,2.0,44.0,1027.0,2,4284.323271665044
2.0,2.0,46.0,1194.0,2,3852.5963149078725
2.0,2.0,43.0,1140.0,2,3771.9298245614036
4.0,1.5843757375501535,245.0,1200.0,4,20416.666666666668
3.0,3.0,110.0,1875.0,3,5866.666666666667
2.0,2.0,44.0,1092.0,2,4029.3040293040294
2.0,2.0,73.0,1300.0,2,5615.384615384615
2.0,2.0,47.0,1194.0,2,3936.348408710218
2.0,2.0,46.0,1243.0,2,3700.7240547063557
3.0,1.5843757375501535,110.0,1850.0,3,5945.945945945946
2.0,1.0,67.38,1225.0,2,5500.408163265306
2.0,2.0,46.0,1243.0,2,3700.7240547063557
2.0,2.0,56.0,1464.0,2,3825.136612021858
2.0,2.0,44.0,1000.0,2,4400.0
2.0,1.0,80.0,1444.0,3,5540.16620498615
2.0,1.0,44.0,1027.0,2,4284.323271665044
2.0,1.0,70.0,1225.0,2,5714.285714285715
2.0,2.0,46.0,1194.0,2,3852.5963149078725
3.0,2.0,101.0,1830.0,3,5519.12568306011
1.0,1.0,88.0,575.0,1,15304.347826086956
3.0,2.0,126.0,1810.0,3,6961.325966850829
2.0,2.0,56.0,1464.0,2,3825.136612021858
2.0,2.0,96.0,1520.0,3,6315.789473684211
2.0,2.0,75.0,1300.0,2,5769.2307692307695
2.0,2.0,46.0,1243.0,2,3700.7240547063557
2.0,2.0,44.0,1027.0,2,4284.323271665044
5.0,1.5843757375501535,255.0,1200.0,5,21250.0
2.0,2.0,46.0,1243.0,2,3700.7240547063557
2.0,2.0,44.0,1027.0,2,4284.323271665044
2.0,2.0,46.0,1243.0,2,3700.7240547063557
2.0,2.0,46.0,1243.0,2,3700.7240547063557
2.0,2.0,90.0,1520.0,3,5921.0526315789475
2.0,2.0,60.0,1300.0,2,4615.384615384615
3.0,2.0,130.0,1985.0,3,6549.11838790932
2.0,1.0,90.0,1255.0,3,7171.314741035857
2.0,1.0,60.0,1056.0,2,5681.818181818182
2.0,1.0,42.0,1140.0,2,3684.2105263157896
2.0,3.0,62.0,1245.0,2,4979.919678714859
2.0,2.0,58.0,1140.0,2,5087.7192982456145
2.0,2.0,42.0,1140.0,2,3684.2105263157896
2.0,2.0,43.0,1027.0,2,4186.952288218111
2.0,2.0,47.0,1194.0,2,3936.348408710218
2.0,2.0,47.0,1194.0,2,3936.348408710218
3.0,1.0,90.0,1560.0,3,5769.2307692307695
2.0,2.0,85.0,1520.0,3,5592.105263157895
2.0,2.0,45.0,1243.0,2,3620.2735317779566
2.0,2.0,44.0,1027.0,2,4284.323271665044
2.0,2.0,46.0,1194.0,2,3852.5963149078725
